AirQualityStation,Concentration,DatetimeBegin,Validity
STA.DE_DEHB005,10.60999999,2019-04-01 00:00:00+01:00,1
STA.DE_DEHB005,10.3,2019-04-01 01:00:00+01:00,1
STA.DE_DEHB005,10.43,2019-04-01 02:00:00+01:00,1
STA.DE_DEHB005,10.49,2019-04-01 03:00:00+01:00,1
STA.DE_DEHB005,10.58,2019-04-01 04:00:00+01:00,1
STA.DE_DEHB005,11.13,2019-04-01 05:00:00+01:00,1
STA.DE_DEHB005,11.05,2019-04-01 06:00:00+01:00,1
STA.DE_DEHB005,10.47,2019-04-01 07:00:00+01:00,1
STA.DE_DEHB005,10.08,2019-04-01 08:00:00+01:00,1
STA.DE_DEHB005,7.88999999,2019-04-01 09:00:00+01:00,1
STA.DE_DEHB005,6.98,2019-04-01 10:00:00+01:00,1
STA.DE_DEHB005,7.55999999,2019-04-01 11:00:00+01:00,1
STA.DE_DEHB005,8.00999999,2019-04-01 12:00:00+01:00,1
STA.DE_DEHB005,8.06,2019-04-01 13:00:00+01:00,1
STA.DE_DEHB005,7.71,2019-04-01 14:00:00+01:00,1
STA.DE_DEHB005,7.94,2019-04-01 15:00:00+01:00,1
STA.DE_DEHB005,7.66,2019-04-01 16:00:00+01:00,1
STA.DE_DEHB005,7.98,2019-04-01 17:00:00+01:00,1
STA.DE_DEHB005,8.15,2019-04-01 18:00:00+01:00,1
STA.DE_DEHB005,10.78999999,2019-04-01 19:00:00+01:00,1
STA.DE_DEHB005,10.67,2019-04-01 20:00:00+01:00,1
STA.DE_DEHB005,11.69999999,2019-04-01 21:00:00+01:00,1
STA.DE_DEHB005,12.16,2019-04-01 22:00:00+01:00,1
STA.DE_DEHB005,10.94999999,2019-04-01 23:00:00+01:00,1
STA.DE_DEHB005,10.81,2019-04-02 00:00:00+01:00,1
STA.DE_DEHB005,10.26,2019-04-02 01:00:00+01:00,1
STA.DE_DEHB005,10.5,2019-04-02 02:00:00+01:00,1
STA.DE_DEHB005,11.28999999,2019-04-02 03:00:00+01:00,1
STA.DE_DEHB005,11.39,2019-04-02 04:00:00+01:00,1
STA.DE_DEHB005,12.35999999,2019-04-02 05:00:00+01:00,1
STA.DE_DEHB005,13.19999999,2019-04-02 06:00:00+01:00,1
STA.DE_DEHB005,14.06,2019-04-02 07:00:00+01:00,1
STA.DE_DEHB005,13.68,2019-04-02 08:00:00+01:00,1
STA.DE_DEHB005,14.01,2019-04-02 09:00:00+01:00,1
STA.DE_DEHB005,15.91,2019-04-02 10:00:00+01:00,1
STA.DE_DEHB005,18.39,2019-04-02 11:00:00+01:00,1
STA.DE_DEHB005,20.96,2019-04-02 12:00:00+01:00,1
STA.DE_DEHB005,24.12999999,2019-04-02 13:00:00+01:00,1
STA.DE_DEHB005,27.07999999,2019-04-02 14:00:00+01:00,1
STA.DE_DEHB005,27.53999999,2019-04-02 15:00:00+01:00,1
STA.DE_DEHB005,30.19,2019-04-02 16:00:00+01:00,1
STA.DE_DEHB005,37.61999999,2019-04-02 17:00:00+01:00,1
STA.DE_DEHB005,41.65999999,2019-04-02 18:00:00+01:00,1
STA.DE_DEHB005,48.71,2019-04-02 19:00:00+01:00,1
STA.DE_DEHB005,55.90999999,2019-04-02 20:00:00+01:00,1
STA.DE_DEHB005,55.53,2019-04-02 21:00:00+01:00,1
STA.DE_DEHB005,51.77,2019-04-02 22:00:00+01:00,1
STA.DE_DEHB005,55.57,2019-04-02 23:00:00+01:00,1
STA.DE_DEHB005,51.39999999,2019-04-03 00:00:00+01:00,1
STA.DE_DEHB005,36.90999999,2019-04-03 01:00:00+01:00,1
STA.DE_DEHB005,30.03999999,2019-04-03 02:00:00+01:00,1
STA.DE_DEHB005,27.32999999,2019-04-03 03:00:00+01:00,1
STA.DE_DEHB005,26.21,2019-04-03 04:00:00+01:00,1
STA.DE_DEHB005,31.03999999,2019-04-03 05:00:00+01:00,1
STA.DE_DEHB005,34.32999999,2019-04-03 06:00:00+01:00,1
STA.DE_DEHB005,36.39999999,2019-04-03 07:00:00+01:00,1
STA.DE_DEHB005,32.82999999,2019-04-03 08:00:00+01:00,1
STA.DE_DEHB005,28.23999999,2019-04-03 09:00:00+01:00,1
STA.DE_DEHB005,31.25,2019-04-03 10:00:00+01:00,1
STA.DE_DEHB005,26.37,2019-04-03 11:00:00+01:00,1
STA.DE_DEHB005,22.94,2019-04-03 12:00:00+01:00,1
STA.DE_DEHB005,25.30999999,2019-04-03 13:00:00+01:00,1
STA.DE_DEHB005,27.8,2019-04-03 14:00:00+01:00,1
STA.DE_DEHB005,26.60999999,2019-04-03 15:00:00+01:00,1
STA.DE_DEHB005,27.25,2019-04-03 16:00:00+01:00,1
STA.DE_DEHB005,31.42,2019-04-03 17:00:00+01:00,1
STA.DE_DEHB005,31.55,2019-04-03 18:00:00+01:00,1
STA.DE_DEHB005,35.81,2019-04-03 19:00:00+01:00,1
STA.DE_DEHB005,39.18999999,2019-04-03 20:00:00+01:00,1
STA.DE_DEHB005,41.03999999,2019-04-03 21:00:00+01:00,1
STA.DE_DEHB005,37.95,2019-04-03 22:00:00+01:00,1
STA.DE_DEHB005,31.94,2019-04-03 23:00:00+01:00,1
STA.DE_DEHB005,22.8,2019-04-04 00:00:00+01:00,1
STA.DE_DEHB005,24.07,2019-04-04 01:00:00+01:00,1
STA.DE_DEHB005,28.07999999,2019-04-04 02:00:00+01:00,1
STA.DE_DEHB005,29.05,2019-04-04 03:00:00+01:00,1
STA.DE_DEHB005,28.39999999,2019-04-04 04:00:00+01:00,1
STA.DE_DEHB005,26.82999999,2019-04-04 05:00:00+01:00,1
STA.DE_DEHB005,23.02,2019-04-04 06:00:00+01:00,1
STA.DE_DEHB005,24.71,2019-04-04 07:00:00+01:00,1
STA.DE_DEHB005,24.82999999,2019-04-04 08:00:00+01:00,1
STA.DE_DEHB005,22.91,2019-04-04 09:00:00+01:00,1
STA.DE_DEHB005,18.69999999,2019-04-04 10:00:00+01:00,1
STA.DE_DEHB005,20.71999999,2019-04-04 11:00:00+01:00,1
STA.DE_DEHB005,22.68,2019-04-04 12:00:00+01:00,1
STA.DE_DEHB005,24.48,2019-04-04 13:00:00+01:00,1
STA.DE_DEHB005,22.19,2019-04-04 14:00:00+01:00,1
STA.DE_DEHB005,23.71,2019-04-04 15:00:00+01:00,1
STA.DE_DEHB005,25.37999999,2019-04-04 16:00:00+01:00,1
STA.DE_DEHB005,25.01,2019-04-04 17:00:00+01:00,1
STA.DE_DEHB005,16.84,2019-04-04 18:00:00+01:00,1
STA.DE_DEHB005,9.44999999,2019-04-04 19:00:00+01:00,1
STA.DE_DEHB005,15.38,2019-04-04 20:00:00+01:00,1
STA.DE_DEHB005,12.24,2019-04-04 21:00:00+01:00,1
STA.DE_DEHB005,9.42999999,2019-04-04 22:00:00+01:00,1
STA.DE_DEHB005,9.34999999,2019-04-04 23:00:00+01:00,1
STA.DE_DEHB005,12.11999999,2019-04-05 00:00:00+01:00,1
STA.DE_DEHB005,15.60999999,2019-04-05 01:00:00+01:00,1
STA.DE_DEHB005,19.03,2019-04-05 02:00:00+01:00,1
STA.DE_DEHB005,19.43,2019-04-05 03:00:00+01:00,1
STA.DE_DEHB005,25.37999999,2019-04-05 04:00:00+01:00,1
STA.DE_DEHB005,28.87,2019-04-05 05:00:00+01:00,1
STA.DE_DEHB005,21.5,2019-04-05 06:00:00+01:00,1
STA.DE_DEHB005,16.44,2019-04-05 07:00:00+01:00,1
STA.DE_DEHB005,21.34,2019-04-05 08:00:00+01:00,1
STA.DE_DEHB005,28.55,2019-04-05 09:00:00+01:00,1
STA.DE_DEHB005,31.48,2019-04-05 10:00:00+01:00,1
STA.DE_DEHB005,33.46,2019-04-05 11:00:00+01:00,1
STA.DE_DEHB005,33.63,2019-04-05 12:00:00+01:00,1
STA.DE_DEHB005,40.84,2019-04-05 13:00:00+01:00,1
STA.DE_DEHB005,49.27,2019-04-05 14:00:00+01:00,1
STA.DE_DEHB005,52.96,2019-04-05 15:00:00+01:00,1
STA.DE_DEHB005,54.96999999,2019-04-05 16:00:00+01:00,1
