AirQualityStation,Concentration,DatetimeBegin,Validity
STA.DE_DEHB006,6.91999999,2019-04-01 00:00:00+01:00,1
STA.DE_DEHB006,7.21,2019-04-01 01:00:00+01:00,1
STA.DE_DEHB006,7.41999999,2019-04-01 02:00:00+01:00,1
STA.DE_DEHB006,7.83999999,2019-04-01 03:00:00+01:00,1
STA.DE_DEHB006,9.16,2019-04-01 04:00:00+01:00,1
STA.DE_DEHB006,11.83,2019-04-01 05:00:00+01:00,1
STA.DE_DEHB006,15.85,2019-04-01 06:00:00+01:00,1
STA.DE_DEHB006,18.53999999,2019-04-01 07:00:00+01:00,1
STA.DE_DEHB006,16.23999999,2019-04-01 08:00:00+01:00,1
STA.DE_DEHB006,13.35,2019-04-01 09:00:00+01:00,1
STA.DE_DEHB006,15.07,2019-04-01 10:00:00+01:00,1
STA.DE_DEHB006,16.78999999,2019-04-01 11:00:00+01:00,1
STA.DE_DEHB006,12.78999999,2019-04-01 12:00:00+01:00,1
STA.DE_DEHB006,11.84,2019-04-01 13:00:00+01:00,1
STA.DE_DEHB006,11.28999999,2019-04-01 14:00:00+01:00,1
STA.DE_DEHB006,11.24,2019-04-01 15:00:00+01:00,1
STA.DE_DEHB006,12.36999999,2019-04-01 16:00:00+01:00,1
STA.DE_DEHB006,10.9,2019-04-01 17:00:00+01:00,1
STA.DE_DEHB006,14.75,2019-04-01 18:00:00+01:00,1
STA.DE_DEHB006,17.41,2019-04-01 19:00:00+01:00,1
STA.DE_DEHB006,14.71,2019-04-01 20:00:00+01:00,1
STA.DE_DEHB006,13.16,2019-04-01 21:00:00+01:00,1
STA.DE_DEHB006,10.82,2019-04-01 22:00:00+01:00,1
STA.DE_DEHB006,10.26,2019-04-01 23:00:00+01:00,1
STA.DE_DEHB006,11.49,2019-04-02 00:00:00+01:00,1
STA.DE_DEHB006,14.64,2019-04-02 01:00:00+01:00,1
STA.DE_DEHB006,16.52,2019-04-02 02:00:00+01:00,1
STA.DE_DEHB006,18.14999999,2019-04-02 03:00:00+01:00,1
STA.DE_DEHB006,22.05999999,2019-04-02 04:00:00+01:00,1
STA.DE_DEHB006,27.73999999,2019-04-02 05:00:00+01:00,1
STA.DE_DEHB006,35.74,2019-04-02 06:00:00+01:00,1
STA.DE_DEHB006,36.00999999,2019-04-02 07:00:00+01:00,1
STA.DE_DEHB006,39.02,2019-04-02 08:00:00+01:00,1
STA.DE_DEHB006,36.35999999,2019-04-02 09:00:00+01:00,1
STA.DE_DEHB006,42.11999999,2019-04-02 10:00:00+01:00,1
STA.DE_DEHB006,43.6,2019-04-02 11:00:00+01:00,1
STA.DE_DEHB006,45.03999999,2019-04-02 12:00:00+01:00,1
STA.DE_DEHB006,52.78999999,2019-04-02 13:00:00+01:00,1
STA.DE_DEHB006,56.18,2019-04-02 14:00:00+01:00,1
STA.DE_DEHB006,56.02,2019-04-02 15:00:00+01:00,1
