AirQualityStation,Concentration,DatetimeBegin,Validity
STA.DE_DESN006,15.47,2020-04-01 00:00:00+01:00,1
STA.DE_DESN006,23.87,2020-04-02 00:00:00+01:00,1
STA.DE_DESN006,28.23999999,2020-04-03 00:00:00+01:00,1
STA.DE_DESN006,22.98999999,2020-04-04 00:00:00+01:00,1
STA.DE_DESN006,23.09,2020-04-05 00:00:00+01:00,1
STA.DE_DESN006,26.94,2020-04-06 00:00:00+01:00,1
STA.DE_DESN006,24.55,2020-04-07 00:00:00+01:00,1
STA.DE_DESN006,21.42,2020-04-08 00:00:00+01:00,1
STA.DE_DESN006,29.55,2020-04-09 00:00:00+01:00,1
STA.DE_DESN006,16.78,2020-04-10 00:00:00+01:00,1
STA.DE_DESN006,19.57,2020-04-11 00:00:00+01:00,1
STA.DE_DESN006,22.14999999,2020-04-12 00:00:00+01:00,1
STA.DE_DESN006,12.98,2020-04-13 00:00:00+01:00,1
STA.DE_DESN006,12.77,2020-04-14 00:00:00+01:00,1
STA.DE_DESN006,24.07999999,2020-04-15 00:00:00+01:00,1
STA.DE_DESN006,21.75,2020-04-16 00:00:00+01:00,1
STA.DE_DESN006,29.01,2020-04-17 00:00:00+01:00,1
STA.DE_DESN006,22.85999999,2020-04-18 00:00:00+01:00,1
STA.DE_DESN006,11.69,2020-04-19 00:00:00+01:00,1
STA.DE_DESN006,15.39,2020-04-20 00:00:00+01:00,1
STA.DE_DESN006,24.23,2020-04-21 00:00:00+01:00,1
STA.DE_DESN006,18.85,2020-04-22 00:00:00+01:00,1
STA.DE_DESN006,21.82,2020-04-23 00:00:00+01:00,1
STA.DE_DESN006,25.78999999,2020-04-24 00:00:00+01:00,1
STA.DE_DESN006,15.69999999,2020-04-25 00:00:00+01:00,1
STA.DE_DESN006,13.94999999,2020-04-26 00:00:00+01:00,1
STA.DE_DESN006,20.3,2020-04-27 00:00:00+01:00,1
STA.DE_DESN006,18.23999999,2020-04-28 00:00:00+01:00,1
STA.DE_DESN006,11.72,2020-04-29 00:00:00+01:00,1
STA.DE_DESN006,11.1,2020-04-30 00:00:00+01:00,1
