AirQualityStation,Concentration,DatetimeBegin,Validity
STA.DE_DEHE022,22.94999999,2020-04-02 00:00:00+01:00,1
STA.DE_DEHE022,17.73,2020-04-05 00:00:00+01:00,1
STA.DE_DEHE022,25.07,2020-04-08 00:00:00+01:00,1
STA.DE_DEHE022,11.36999999,2020-04-11 00:00:00+01:00,1
STA.DE_DEHE022,13.75,2020-04-14 00:00:00+01:00,1
STA.DE_DEHE022,23.32,2020-04-17 00:00:00+01:00,1
STA.DE_DEHE022,11.99,2020-04-20 00:00:00+01:00,1
STA.DE_DEHE022,17.35,2020-04-23 00:00:00+01:00,1
STA.DE_DEHE022,11.3,2020-04-26 00:00:00+01:00,1
STA.DE_DEHE022,7.36,2020-04-29 00:00:00+01:00,1
