AirQualityStation,UnitOfMeasurement,mean
STA.DE_DEBW010,µg/m3,17.97644229433333
STA.DE_DENW064,µg/m3,17.01546915035868
STA.DE_DEHE062,µg/m3,17.65562707487805
STA.DE_DENW021,µg/m3,23.078542442517985
STA.DE_DEBE068,µg/m3,18.64787661081779
STA.DE_DEHE046,µg/m3,13.421807656023056
STA.DE_DEHH015,µg/m3,19.27462519125972
STA.DE_DEBY118,µg/m3,19.0708048504454
STA.DE_DEBW022,µg/m3,21.638882546
STA.DE_DEST103,µg/m3,21.84770403108069
STA.DE_DENW043,µg/m3,21.89624927631124
STA.DE_DESN020,µg/m3,22.591599996
STA.DE_DEBY035,µg/m3,18.26577983704448
STA.DE_DEBB053,µg/m3,16.533333333333335
STA.DE_DEHE020,µg/m3,21.38489986880303
STA.DE_DEHE022,µg/m3,21.85759975362044
STA.DE_DERP025,µg/m3,17.952590523015875
STA.DE_DEHE001,µg/m3,15.908999998000002
STA.DE_DENI042,µg/m3,15.393412803559825
STA.DE_DEBB032,µg/m3,14.34092218706052
STA.DE_DEHB012,µg/m3,17.85995689362069
STA.DE_DEUB005,µg/m3,13.375939738407462
STA.DE_DESN077,µg/m3,26.00506465158046
STA.DE_DENI067,µg/m3,19.99608401527977
STA.DE_DENW067,µg/m3,19.4968074679454
STA.DE_DEHE053,µg/m3,17.282999996
STA.DE_DENW382,µg/m3,32.11229334890174
STA.DE_DEBE056,µg/m3,16.895107600789096
STA.DE_DESL030,µg/m3,18.84427546266858
STA.DE_DEHE112,µg/m3,20.88365284049635
STA.DE_DEBW004,µg/m3,23.983475800666668
STA.DE_DEST095,µg/m3,24.891696153
STA.DE_DESN059,µg/m3,17.870333329
STA.DE_DEBB086,µg/m3,20.966666666666665
STA.DE_DENW383,µg/m3,22.74166953676724
STA.DE_DESH058,µg/m3,19.78424246450502
STA.DE_DEMV031,µg/m3,16.4199425250431
STA.DE_DEBB007,µg/m3,19.95767574995696
STA.DE_DENW182,µg/m3,24.53366810014368
STA.DE_DENW053,µg/m3,27.77779999638849
STA.DE_DERP014,µg/m3,13.506854503945087
STA.DE_DENW082,µg/m3,26.746261115753228
STA.DE_DEUB004,µg/m3,17.531105128333333
STA.DE_DESN045,µg/m3,23.75562207038461
STA.DE_DEMV017,µg/m3,24.334878045007173
STA.DE_DEBB053,µg/m3,17.73213772968436
STA.DE_DEBW098,µg/m3,27.054885053778737
STA.DE_DEBW099,µg/m3,25.456958389698716
STA.DE_DEBW118,µg/m3,28.243902435423244
STA.DE_DEBW122,µg/m3,18.795552363644187
STA.DE_DEBW136,µg/m3,26.336011474332857
STA.DE_DEBW147,µg/m3,29.74213563875902
STA.DE_DEBY099,µg/m3,18.45055794661406
STA.DE_DEBY109,µg/m3,17.343067740329985
STA.DE_DEBY110,µg/m3,24.100885092080347
STA.DE_DEBB092,µg/m3,14.40774748593974
STA.DE_DENI011,µg/m3,13.710719590892088
STA.DE_DESN083,µg/m3,21.8411916758841
STA.DE_DEHE135,µg/m3,23.78590213803444
STA.DE_DESH027,µg/m3,19.21243333
STA.DE_DEUB044,µg/m3,7.296806052
STA.DE_DEBB067,µg/m3,22.701147772582495
STA.DE_DENW082,µg/m3,25.786666664
STA.DE_DEBW080,µg/m3,21.673381291525185
STA.DE_DEST095,µg/m3,21.871581384229074
STA.DE_DEBW010,µg/m3,20.546484932094693
STA.DE_DEST105,µg/m3,14.465987403347702
STA.DE_DEBW009,µg/m3,19.89094827242816
STA.DE_DETH095,µg/m3,18.83406902479827
STA.DE_DEHB013,µg/m3,20.13341463065997
STA.DE_DENW081,µg/m3,24.294515846974065
STA.DE_DEBB086,µg/m3,18.61334289482066
STA.DE_DEBY021,µg/m3,19.876407321262555
STA.DE_DENW211,µg/m3,25.731439651882184
STA.DE_DERP044,µg/m3,16.44999999642857
STA.DE_DEBE064,µg/m3,22.24601147446198
STA.DE_DESL006,µg/m3,17.848952651004304
STA.DE_DENI038,µg/m3,16.669983261048852
STA.DE_DENI066,µg/m3,16.83153520360115
STA.DE_DENW378,µg/m3,33.87333333033334
STA.DE_DESH053,µg/m3,19.2433801971736
STA.DE_DESH057,µg/m3,15.732204078367346
STA.DE_DEBB109,µg/m3,18.934913789841957
STA.DE_DEHE013,µg/m3,19.521082349868426
STA.DE_DENW096,µg/m3,23.596666664
STA.DE_DEBB032,µg/m3,16.633333333333333
STA.DE_DEBY001,µg/m3,22.99189327473458
STA.DE_DEMV058,µg/m3,16.75880917886657
STA.DE_DESL012,µg/m3,18.53090387035868
STA.DE_DEST133,µg/m3,19.188051593784174
STA.DE_DEST133,µg/m3,22.275182688666668
STA.DE_DEHE045,µg/m3,17.813850935792594
STA.DE_DETH093,µg/m3,19.05548620645624
STA.DE_DEBB110,µg/m3,14.474318504332857
STA.DE_DESH008,µg/m3,14.25018812998553
STA.DE_DENI070,µg/m3,14.86483877647315
STA.DE_DEBW112,µg/m3,18.618152657
STA.DE_DESN092,µg/m3,18.347666663
STA.DE_DENI054,µg/m3,15.669870785431035
STA.DE_DEST002,µg/m3,16.120024953367054
STA.DE_DETH043,µg/m3,22.51953572340029
STA.DE_DEST106,µg/m3,16.511171759107913
STA.DE_DENW053,µg/m3,25.61333333
STA.DE_DERP045,µg/m3,18.353605392140523
STA.DE_DENW094,µg/m3,17.723697403285303
STA.DE_DESN049,µg/m3,14.626608065965415
STA.DE_DEUB004,µg/m3,15.901954020043105
STA.DE_DESN051,µg/m3,17.841676521626617
STA.DE_DEHE116,µg/m3,26.52296850299708
STA.DE_DEBY006,µg/m3,22.193488403830703
STA.DE_DEHH068,µg/m3,18.34737009828737
STA.DE_DEBW013,µg/m3,23.439598274720232
STA.DE_DEBB068,µg/m3,21.6
STA.DE_DEBB073,µg/m3,20.03448275862069
STA.DE_DEBB110,µg/m3,16.433333333333334
STA.DE_DENI016,µg/m3,13.893928579196558
STA.DE_DENW112,µg/m3,26.39333333
STA.DE_DERP009,µg/m3,19.841176469411764
STA.DE_DESL020,µg/m3,19.547589666628408
STA.DE_DESL019,µg/m3,14.99721663922525
STA.DE_DEMV021,µg/m3,14.116215823741006
STA.DE_DEBY089,µg/m3,20.30669036133429
STA.DE_DENW180,µg/m3,31.91333333
STA.DE_DEHE150,µg/m3,21.538312351578192
STA.DE_DEBW084,µg/m3,16.337486263
STA.DE_DENW095,µg/m3,23.53956321510057
STA.DE_DEUB028,µg/m3,11.73888855
STA.DE_DEBW081,µg/m3,19.846869156333334
STA.DE_DEST066,µg/m3,18.0282398407215
STA.DE_DETH005,µg/m3,19.73321094932081
STA.DE_DENW181,µg/m3,35.2339653141474
STA.DE_DEMV027,µg/m3,13.40775687057887
STA.DE_DENW134,µg/m3,28.78079394438041
STA.DE_DEBE125,µg/m3,23.511843654203545
STA.DE_DENW405,µg/m3,
STA.DE_DENW074,µg/m3,35.76666666133334
STA.DE_DENW351,µg/m3,25.74999999357143
STA.DE_DENW415,µg/m3,
STA.DE_DENW114,µg/m3,19.77253043137681
STA.DE_DENW080,µg/m3,17.852022985301726
STA.DE_DENW079,µg/m3,19.973791062694524
STA.DE_DEBB109,µg/m3,18.06896551724138
STA.DE_DEST028,µg/m3,19.919608496031746
STA.DE_DEUB028,µg/m3,11.86797704087518
STA.DE_DEHH070,µg/m3,18.963110622489083
STA.DE_DENW338,µg/m3,26.142233762640693
STA.DE_DENW038,µg/m3,25.341089076968387
STA.DE_DENW074,µg/m3,37.93390387001435
STA.DE_DENI031,µg/m3,13.581102263256817
STA.DE_DEBY009,µg/m3,19.086641486925288
STA.DE_DENW337,µg/m3,26.36287499643678
STA.DE_DENW006,µg/m3,17.96069639941007
STA.DE_DEHE013,µg/m3,14.289999997
STA.DE_DEBW029,µg/m3,18.002513094
STA.DE_DEHE001,µg/m3,21.323668083113343
STA.DE_DEMV023,µg/m3,16.044892392682925
STA.DE_DESN091,µg/m3,19.4651539536259
STA.DE_DERP047,µg/m3,21.46666666333333
STA.DE_DENW008,µg/m3,23.33333333066667
STA.DE_DERP010,µg/m3,24.144668746959763
STA.DE_DERP009,µg/m3,21.702153550302597
STA.DE_DENW067,µg/m3,18.61999999533333
STA.DE_DETH009,µg/m3,17.214741595502876
STA.DE_DERP011,µg/m3,20.679999996
STA.DE_DETH041,µg/m3,17.8521955094964
STA.DE_DEBY007,µg/m3,20.114635503242468
STA.DE_DEBB049,µg/m3,16.753084645007174
STA.DE_DEBE010,µg/m3,18.28787661067432
STA.DE_DESN074,µg/m3,15.90733333
STA.DE_DEHE041,µg/m3,23.745604860775863
STA.DE_DEHE052,µg/m3,11.482999997
STA.DE_DEHE052,µg/m3,14.346447283114037
STA.DE_DENI028,µg/m3,15.942034692395383
STA.DE_DEBY072,µg/m3,14.45391220308908
STA.DE_DERP041,µg/m3,25.4973423130219
STA.DE_DETH072,µg/m3,17.17743610172662
STA.DE_DEBB083,µg/m3,18.713916782596844
STA.DE_DERP007,µg/m3,19.126151894347203
STA.DE_DENW042,µg/m3,23.48938328184438
STA.DE_DEBB063,µg/m3,12.520575535942449
STA.DE_DEBW156,µg/m3,12.22222222
STA.DE_DEST102,µg/m3,33.56436023868687
STA.DE_DEST092,µg/m3,19.56215751112392
STA.DE_DEBY056,µg/m3,21.35626050207194
STA.DE_DEMV007,µg/m3,10.738793099597702
STA.DE_DERP017,µg/m3,11.17637762545016
STA.DE_DENI051,µg/m3,12.792993246820146
STA.DE_DEHE018,µg/m3,21.783935062855093
STA.DE_DENW212,µg/m3,23.582416065294115
STA.DE_DEBB029,µg/m3,14.240459106987087
STA.DE_DENW038,µg/m3,23.01333333133333
STA.DE_DEHE043,µg/m3,20.43583427734577
STA.DE_DEUB001,µg/m3,11.720476187246376
STA.DE_DETH011,µg/m3,21.46915133589928
STA.DE_DEBW147,µg/m3,23.60648147866667
STA.DE_DERP003,µg/m3,27.064859265262392
STA.DE_DEBE069,µg/m3,24.555982779842186
STA.DE_DENW133,µg/m3,26.41075404656848
STA.DE_DESN091,µg/m3,19.709666663666667
STA.DE_DENW260,µg/m3,21.85447481684892
STA.DE_DENW259,µg/m3,24.725962640704022
STA.DE_DENI077,µg/m3,12.951160041597122
STA.DE_DEMV004,µg/m3,10.82810344492816
STA.DE_DEBW087,µg/m3,15.627660379666668
STA.DE_DESN025,µg/m3,23.04649182424963
STA.DE_DERP021,µg/m3,22.64778825575323
STA.DE_DENW246,µg/m3,24.779999998
STA.DE_DEBB064,µg/m3,17.114080456206896
STA.DE_DEHE044,µg/m3,20.008851099411764
STA.DE_DEHB005,µg/m3,16.6894109162069
STA.DE_DEBY077,µg/m3,17.697217383045977
STA.DE_DEBY188,µg/m3,18.021015754040405
STA.DE_DERP015,µg/m3,13.990642590605187
STA.DE_DEHE024,µg/m3,15.513968094691537
STA.DE_DESN017,µg/m3,19.748666664666665
STA.DE_DENW040,µg/m3,20.753323272456896
STA.DE_DEMV012,µg/m3,15.229411761104734
STA.DE_DEBY088,µg/m3,18.38999874057389
STA.DE_DEBW087,µg/m3,17.749423627723342
STA.DE_DEBY063,µg/m3,21.59833695706475
STA.DE_DEHE042,µg/m3,14.359999996
STA.DE_DESL003,µg/m3,19.2210760369297
STA.DE_DETH026,µg/m3,14.565499280330934
STA.DE_DENW068,µg/m3,15.649433090834531
STA.DE_DESN077,µg/m3,25.18896551275862
STA.DE_DEBY039,µg/m3,18.7360714194835
STA.DE_DEBW046,µg/m3,21.35208034071736
STA.DE_DEBY121,µg/m3,15.624380996126256
STA.DE_DENI075,µg/m3,17.404810811506454
STA.DE_DESN084,µg/m3,19.67109899249641
STA.DE_DETH061,µg/m3,17.402689674913795
STA.DE_DENW207,µg/m3,24.382758616206896
STA.DE_DETH020,µg/m3,20.043664805186783
STA.DE_DEBW024,µg/m3,18.96074878966667
STA.DE_DENW329,µg/m3,29.777949709123565
STA.DE_DEBW080,µg/m3,19.763674449
STA.DE_DEBW073,µg/m3,21.503207920666668
STA.DE_DESN093,µg/m3,16.526999996
STA.DE_DEBW019,µg/m3,20.797464366333333
STA.DE_DEBB068,µg/m3,19.588809178579627
STA.DE_DENW068,µg/m3,20.28666666333333
STA.DE_DENW179,µg/m3,21.87772166045911
STA.DE_DENI048,µg/m3,18.89435607004317
STA.DE_DENI059,µg/m3,13.511004693674352
STA.DE_DENI060,µg/m3,12.305112292618706
STA.DE_DENW062,µg/m3,24.477817787230997
STA.DE_DEHB011,µg/m3,20.083462640359198
STA.DE_DEMV020,µg/m3,20.498999996
STA.DE_DENW200,µg/m3,24.844452582830463
STA.DE_DENW189,µg/m3,24.912130054407516
STA.DE_DENI053,µg/m3,17.415351865568343
STA.DE_DEBB054,µg/m3,19.021233856025823
STA.DE_DETH013,µg/m3,17.352594701223023
STA.DE_DETH083,µg/m3,20.378654652596847
STA.DE_DEST089,µg/m3,12.761304982201436
STA.DE_DEST090,µg/m3,17.769133743256486
STA.DE_DEBW084,µg/m3,19.869440455494978
STA.DE_DEHE008,µg/m3,16.885999999
STA.DE_DENI068,µg/m3,20.843756834417267
STA.DE_DEBB066,µg/m3,15.858680053859398
STA.DE_DEHH079,µg/m3,18.819343519184866
STA.DE_DEBW038,µg/m3,20.42682926469153
STA.DE_DEMV022,µg/m3,18.44779855812949
STA.DE_DENW008,µg/m3,24.059900716431656
STA.DE_DEST104,µg/m3,16.644128642319885
STA.DE_DEST092,µg/m3,20.827120510689653
STA.DE_DEST102,µg/m3,30.497146091111112
STA.DE_DENW131,µg/m3,28.279999997
STA.DE_DEBW039,µg/m3,22.60216449907648
STA.DE_DENW338,µg/m3,28.686666662
STA.DE_DEBW029,µg/m3,19.906609191882183
STA.DE_DEBY111,µg/m3,19.04733434070809
STA.DE_DEHB006,µg/m3,20.46310791020144
STA.DE_DEBE063,µg/m3,33.263529407948354
STA.DE_DENW029,µg/m3,19.17159769783046
STA.DE_DEHE061,µg/m3,22.354304571348635
STA.DE_DEUB001,µg/m3,15.725239025
STA.DE_DENI157,µg/m3,16.236052334218076
STA.DE_DEBW076,µg/m3,16.052318876666668
STA.DE_DEBB045,µg/m3,18.12553801652798
STA.DE_DEBW033,µg/m3,24.184604313309357
STA.DE_DESN075,µg/m3,18.89117978876672
STA.DE_DEHE008,µg/m3,20.917399411135055
STA.DE_DERP023,µg/m3,21.773333329333337
