AirQualityStation,Concentration,DatetimeBegin,Validity
STA.DE_DESH008,4.933,2022-04-01 00:00:00+01:00,1
STA.DE_DESH008,5.446,2022-04-01 01:00:00+01:00,1
STA.DE_DESH008,4.449,2022-04-01 02:00:00+01:00,1
STA.DE_DESH008,4.296,2022-04-01 03:00:00+01:00,1
STA.DE_DESH008,4.539,2022-04-01 04:00:00+01:00,1
STA.DE_DESH008,4.183,2022-04-01 05:00:00+01:00,1
STA.DE_DESH008,4.609,2022-04-01 06:00:00+01:00,1
STA.DE_DESH008,5.398,2022-04-01 07:00:00+01:00,1
STA.DE_DESH008,5.402,2022-04-01 08:00:00+01:00,1
STA.DE_DESH008,6.365,2022-04-01 10:00:00+01:00,1
STA.DE_DESH008,7.72,2022-04-01 11:00:00+01:00,1
STA.DE_DESH008,7.688,2022-04-01 12:00:00+01:00,1
STA.DE_DESH008,7.723,2022-04-01 13:00:00+01:00,1
STA.DE_DESH008,7.247,2022-04-01 14:00:00+01:00,1
STA.DE_DESH008,8.341,2022-04-01 15:00:00+01:00,1
STA.DE_DESH008,7.953,2022-04-01 16:00:00+01:00,1
STA.DE_DESH008,6.487,2022-04-01 17:00:00+01:00,1
STA.DE_DESH008,5.962,2022-04-01 18:00:00+01:00,1
STA.DE_DESH008,5.117,2022-04-01 19:00:00+01:00,1
STA.DE_DESH008,5.378,2022-04-01 20:00:00+01:00,1
STA.DE_DESH008,6.443,2022-04-02 00:00:00+01:00,1
STA.DE_DESH008,6.227,2022-04-02 01:00:00+01:00,1
STA.DE_DESH008,5.947,2022-04-01 21:00:00+01:00,1
STA.DE_DESH008,6.173,2022-04-01 22:00:00+01:00,1
STA.DE_DESH008,5.628,2022-04-01 23:00:00+01:00,1
STA.DE_DESH008,6.204,2022-04-02 02:00:00+01:00,1
STA.DE_DESH008,5.882,2022-04-02 03:00:00+01:00,1
STA.DE_DESH008,6.15,2022-04-02 04:00:00+01:00,1
STA.DE_DESH008,5.653,2022-04-02 05:00:00+01:00,1
STA.DE_DESH008,5.982,2022-04-02 06:00:00+01:00,1
STA.DE_DESH008,4.77,2022-04-02 07:00:00+01:00,1
STA.DE_DESH008,4.184,2022-04-02 08:00:00+01:00,1
STA.DE_DESH008,3.889,2022-04-02 09:00:00+01:00,1
STA.DE_DESH008,3.939,2022-04-02 10:00:00+01:00,1
STA.DE_DESH008,4.627,2022-04-02 11:00:00+01:00,1
STA.DE_DESH008,4.63,2022-04-02 12:00:00+01:00,1
STA.DE_DESH008,4.671,2022-04-02 13:00:00+01:00,1
STA.DE_DESH008,5.17,2022-04-02 14:00:00+01:00,1
STA.DE_DESH008,4.825,2022-04-02 15:00:00+01:00,1
STA.DE_DESH008,4.642,2022-04-02 16:00:00+01:00,1
STA.DE_DESH008,5.05,2022-04-02 17:00:00+01:00,1
STA.DE_DESH008,7.441,2022-04-02 18:00:00+01:00,1
STA.DE_DESH008,7.766,2022-04-02 19:00:00+01:00,1
STA.DE_DESH008,6.428,2022-04-02 20:00:00+01:00,1
STA.DE_DESH008,9.616,2022-04-02 21:00:00+01:00,1
STA.DE_DESH008,8.86,2022-04-02 22:00:00+01:00,1
STA.DE_DESH008,9.981,2022-04-02 23:00:00+01:00,1
STA.DE_DESH008,12.136,2022-04-03 00:00:00+01:00,1
STA.DE_DESH008,15.301,2022-04-03 01:00:00+01:00,1
STA.DE_DESH008,14.932,2022-04-03 02:00:00+01:00,1
STA.DE_DESH008,11.314,2022-04-03 03:00:00+01:00,1
STA.DE_DESH008,12.657,2022-04-03 04:00:00+01:00,1
STA.DE_DESH008,12.536,2022-04-03 05:00:00+01:00,1
STA.DE_DESH008,13.793,2022-04-03 06:00:00+01:00,1
STA.DE_DESH008,11.563,2022-04-03 07:00:00+01:00,1
STA.DE_DESH008,9.434,2022-04-03 08:00:00+01:00,1
STA.DE_DESH008,8.528,2022-04-03 09:00:00+01:00,1
STA.DE_DESH008,8.826,2022-04-03 10:00:00+01:00,1
STA.DE_DESH008,5.889,2022-04-03 11:00:00+01:00,1
STA.DE_DESH008,6.296,2022-04-03 12:00:00+01:00,1
STA.DE_DESH008,5.708,2022-04-03 13:00:00+01:00,1
STA.DE_DESH008,4.715,2022-04-03 14:00:00+01:00,1
STA.DE_DESH008,5.268,2022-04-03 15:00:00+01:00,1
STA.DE_DESH008,5.712,2022-04-03 16:00:00+01:00,1
STA.DE_DESH008,6.217,2022-04-03 17:00:00+01:00,1
STA.DE_DESH008,7.138,2022-04-03 18:00:00+01:00,1
STA.DE_DESH008,6.766,2022-04-03 19:00:00+01:00,1
STA.DE_DESH008,7.785,2022-04-03 20:00:00+01:00,1
STA.DE_DESH008,7.958,2022-04-03 21:00:00+01:00,1
STA.DE_DESH008,8.757,2022-04-03 22:00:00+01:00,1
STA.DE_DESH008,7.038,2022-04-03 23:00:00+01:00,1
STA.DE_DESH008,7.193,2022-04-04 00:00:00+01:00,1
STA.DE_DESH008,8.145,2022-04-04 01:00:00+01:00,1
STA.DE_DESH008,6.978,2022-04-04 02:00:00+01:00,1
STA.DE_DESH008,6.413,2022-04-04 03:00:00+01:00,1
STA.DE_DESH008,6.062,2022-04-04 04:00:00+01:00,1
STA.DE_DESH008,5.727,2022-04-04 05:00:00+01:00,1
