AirQualityStation,Concentration,DatetimeBegin,Validity
STA.DE_DEBY037,6.58,2022-04-01 00:00:00+01:00,1
STA.DE_DEBY037,2.64,2022-04-01 01:00:00+01:00,1
STA.DE_DEBY037,2.22,2022-04-01 02:00:00+01:00,1
STA.DE_DEBY037,2.23,2022-04-01 03:00:00+01:00,1
STA.DE_DEBY037,1.17,2022-04-01 04:00:00+01:00,1
STA.DE_DEBY037,1.06,2022-04-01 05:00:00+01:00,1
STA.DE_DEBY037,1.26,2022-04-01 06:00:00+01:00,1
STA.DE_DEBY037,1.44,2022-04-01 07:00:00+01:00,1
STA.DE_DEBY037,1.27,2022-04-01 08:00:00+01:00,1
STA.DE_DEBY037,1.23,2022-04-01 09:00:00+01:00,1
STA.DE_DEBY037,1.61,2022-04-01 10:00:00+01:00,1
STA.DE_DEBY037,1.67,2022-04-01 11:00:00+01:00,1
STA.DE_DEBY037,3.87,2022-04-01 12:00:00+01:00,1
STA.DE_DEBY037,4.71,2022-04-01 13:00:00+01:00,1
STA.DE_DEBY037,8.18,2022-04-01 14:00:00+01:00,1
STA.DE_DEBY037,5.87,2022-04-01 15:00:00+01:00,1
STA.DE_DEBY037,5.93,2022-04-01 16:00:00+01:00,1
STA.DE_DEBY037,7.3,2022-04-01 17:00:00+01:00,1
STA.DE_DEBY037,6.54,2022-04-01 18:00:00+01:00,1
STA.DE_DEBY037,11.63,2022-04-01 19:00:00+01:00,1
STA.DE_DEBY037,15.58,2022-04-01 20:00:00+01:00,1
STA.DE_DEBY037,13.76,2022-04-01 21:00:00+01:00,1
STA.DE_DEBY037,10.66,2022-04-02 00:00:00+01:00,1
STA.DE_DEBY037,11.28,2022-04-02 01:00:00+01:00,1
STA.DE_DEBY037,14.09,2022-04-01 22:00:00+01:00,1
STA.DE_DEBY037,14.38,2022-04-01 23:00:00+01:00,1
STA.DE_DEBY037,4.13,2022-04-02 02:00:00+01:00,1
STA.DE_DEBY037,10.84,2022-04-02 03:00:00+01:00,1
STA.DE_DEBY037,10.37,2022-04-02 04:00:00+01:00,1
STA.DE_DEBY037,10.59,2022-04-02 05:00:00+01:00,1
STA.DE_DEBY037,12.57,2022-04-02 06:00:00+01:00,1
STA.DE_DEBY037,14.72,2022-04-02 07:00:00+01:00,1
STA.DE_DEBY037,16.26,2022-04-02 08:00:00+01:00,1
