AirQualityStation,Concentration,DatetimeBegin,Validity
STA.DE_DENI066,7.92442,2022-04-01 00:00:00+01:00,1
STA.DE_DENI066,9.03264,2022-04-01 01:00:00+01:00,1
STA.DE_DENI066,9.58849,2022-04-01 02:00:00+01:00,1
STA.DE_DENI066,10.3966,2022-04-01 03:00:00+01:00,1
STA.DE_DENI066,10.522901,2022-04-01 04:00:00+01:00,1
STA.DE_DENI066,11.0765,2022-04-01 05:00:00+01:00,1
STA.DE_DENI066,12.5759,2022-04-01 06:00:00+01:00,1
STA.DE_DENI066,18.093201,2022-04-01 09:00:00+01:00,1
STA.DE_DENI066,19.016201,2022-04-01 10:00:00+01:00,1
STA.DE_DENI066,14.9993,2022-04-01 11:00:00+01:00,1
STA.DE_DENI066,14.4754,2022-04-01 12:00:00+01:00,1
STA.DE_DENI066,14.7671,2022-04-01 13:00:00+01:00,1
STA.DE_DENI066,18.4055,2022-04-01 14:00:00+01:00,1
STA.DE_DENI066,21.2484,2022-04-01 15:00:00+01:00,1
STA.DE_DENI066,22.2665,2022-04-01 16:00:00+01:00,1
STA.DE_DENI066,22.1782,2022-04-01 17:00:00+01:00,1
STA.DE_DENI066,19.8076,2022-04-01 18:00:00+01:00,1
STA.DE_DENI066,19.8162,2022-04-01 19:00:00+01:00,1
STA.DE_DENI066,18.345499,2022-04-01 20:00:00+01:00,1
STA.DE_DENI066,12.4386,2022-04-02 00:00:00+01:00,1
STA.DE_DENI066,13.9122,2022-04-02 01:00:00+01:00,1
STA.DE_DENI066,17.371799,2022-04-01 21:00:00+01:00,1
STA.DE_DENI066,17.0947,2022-04-01 22:00:00+01:00,1
STA.DE_DENI066,15.8021,2022-04-01 23:00:00+01:00,1
STA.DE_DENI066,7.82987,2022-04-02 02:00:00+01:00,1
STA.DE_DENI066,7.27084,2022-04-02 03:00:00+01:00,1
STA.DE_DENI066,7.0159,2022-04-02 04:00:00+01:00,1
STA.DE_DENI066,7.2924,2022-04-02 05:00:00+01:00,1
STA.DE_DENI066,7.91372,2022-04-02 06:00:00+01:00,1
STA.DE_DENI066,7.86988,2022-04-02 07:00:00+01:00,1
STA.DE_DENI066,8.72738,2022-04-02 08:00:00+01:00,1
STA.DE_DENI066,8.48787,2022-04-02 09:00:00+01:00,1
STA.DE_DENI066,9.232,2022-04-02 10:00:00+01:00,1
STA.DE_DENI066,9.495359,2022-04-02 11:00:00+01:00,1
STA.DE_DENI066,8.92537,2022-04-02 12:00:00+01:00,1
STA.DE_DENI066,8.81456,2022-04-02 13:00:00+01:00,1
STA.DE_DENI066,8.54346,2022-04-02 14:00:00+01:00,1
STA.DE_DENI066,8.89136,2022-04-02 15:00:00+01:00,1
STA.DE_DENI066,9.37923,2022-04-02 16:00:00+01:00,1
STA.DE_DENI066,10.4096,2022-04-02 17:00:00+01:00,1
STA.DE_DENI066,9.634231,2022-04-02 18:00:00+01:00,1
STA.DE_DENI066,10.0776,2022-04-02 19:00:00+01:00,1
STA.DE_DENI066,8.40309,2022-04-02 20:00:00+01:00,1
STA.DE_DENI066,9.03589,2022-04-02 21:00:00+01:00,1
STA.DE_DENI066,13.0685,2022-04-02 22:00:00+01:00,1
STA.DE_DENI066,10.1676,2022-04-02 23:00:00+01:00,1
STA.DE_DENI066,12.476399,2022-04-03 00:00:00+01:00,1
STA.DE_DENI066,7.13259,2022-04-03 01:00:00+01:00,1
STA.DE_DENI066,6.56709,2022-04-03 02:00:00+01:00,1
STA.DE_DENI066,6.38331,2022-04-03 03:00:00+01:00,1
STA.DE_DENI066,6.73778,2022-04-03 04:00:00+01:00,1
