AirQualityStation,UnitOfMeasurement,mean
STA.DE_DETH027,µg/m3,8.912964895465837
STA.DE_DENI058,µg/m3,13.497686413199428
STA.DE_DEBW022,µg/m3,14.559827833572454
STA.DE_DEBY032,µg/m3,11.21509325681492
STA.DE_DEHH016,µg/m3,12.228789391575663
STA.DE_DERP023,µg/m3,14.338838996578124
STA.DE_DEMV026,µg/m3,10.33487031700288
STA.DE_DEBE061,µg/m3,17.16156748911466
STA.DE_DEHE131,µg/m3,16.853916356929698
STA.DE_DEHB002,µg/m3,11.831262553802008
STA.DE_DEHH081,µg/m3,15.332152838427948
STA.DE_DEST112,µg/m3,16.398934001004303
STA.DE_DEBW081,µg/m3,12.76284074605452
STA.DE_DEHB004,µg/m3,12.14961262553802
STA.DE_DEHE028,µg/m3,8.771376408794834
STA.DE_DESH022,µg/m3,12.59844847605225
STA.DE_DESH015,µg/m3,10.017913669064749
STA.DE_DEBE034,µg/m3,15.017700145560408
STA.DE_DENW059,µg/m3,12.519021551724135
STA.DE_DENI143,µg/m3,13.195883179340028
STA.DE_DEHH008,µg/m3,12.323783549783547
STA.DE_DENW024,µg/m3,16.96999426111908
STA.DE_DEMV020,µg/m3,13.53674820143885
STA.DE_DEMV019,µg/m3,12.714819624819626
STA.DE_DEHE040,µg/m3,11.80733030081779
STA.DE_DETH042,µg/m3,9.257656833081397
STA.DE_DEHH059,µg/m3,12.752190058479531
STA.DE_DEBB065,µg/m3,9.094691535150645
STA.DE_DEHE063,µg/m3,13.906774622086331
STA.DE_DEMV025,µg/m3,13.446997126436782
STA.DE_DEHE005,µg/m3,13.595569376126656
STA.DE_DEBB044,µg/m3,14.011477761836442
STA.DE_DEBW031,µg/m3,8.758002936857562
STA.DE_DEST098,µg/m3,9.26069501010101
STA.DE_DERP060,µg/m3,12.770327904647058
STA.DE_DEBY122,µg/m3,6.356068866571019
STA.DE_DETH036,µg/m3,13.543797694218078
STA.DE_DEBW005,µg/m3,13.936728837876611
STA.DE_DESN020,µg/m3,15.17549552238806
STA.DE_DEBB075,µg/m3,9.923741007194243
STA.DE_DEST050,µg/m3,13.34937532374101
STA.DE_DEBB073,µg/m3,12.292682926829269
STA.DE_DENW066,µg/m3,15.521106104651164
STA.DE_DESH027,µg/m3,14.934690647482014
STA.DE_DESN001,µg/m3,11.616788793103447
STA.DE_DERP016,µg/m3,7.021480205051724
STA.DE_DENW112,µg/m3,19.70724281609196
STA.DE_DESN092,µg/m3,13.78680505952381
STA.DE_DENW071,µg/m3,15.151305185185183
STA.DE_DEBY093,µg/m3,11.266484935437589
STA.DE_DESN079,µg/m3,11.81366618705036
STA.DE_DEBW042,µg/m3,14.072641509433964
STA.DE_DEHE060,µg/m3,10.454606739403747
STA.DE_DEHE059,µg/m3,15.28148720762248
STA.DE_DENW065,µg/m3,10.010457675753228
STA.DE_DEBW052,µg/m3,11.073723723723724
STA.DE_DENW207,µg/m3,19.57761549497848
STA.DE_DESL013,µg/m3,13.505509325681492
STA.DE_DEBB048,µg/m3,14.929698708751792
STA.DE_DENW078,µg/m3,13.175686330935251
STA.DE_DENW188,µg/m3,18.54071449067432
STA.DE_DESN093,µg/m3,10.555911047345768
STA.DE_DEBW004,µg/m3,13.888665710186514
STA.DE_DEHE134,µg/m3,11.31529283846485
STA.DE_DEMV028,µg/m3,12.3394964028777
STA.DE_DETH117,µg/m3,13.495109540215209
STA.DE_DEHB001,µg/m3,11.200559540889529
STA.DE_DETH091,µg/m3,19.482791277568342
STA.DE_DEBB060,µg/m3,11.60832137733142
STA.DE_DEST077,µg/m3,11.555374544202898
STA.DE_DENW206,µg/m3,16.04094548063128
STA.DE_DESH056,µg/m3,12.099361151079137
STA.DE_DEHE011,µg/m3,13.28368385426112
STA.DE_DESN024,µg/m3,9.29637536231884
STA.DE_DEBB055,µg/m3,9.98273381294964
STA.DE_DENW002,µg/m3,16.104050295857988
STA.DE_DEBY115,µg/m3,17.368589928057553
STA.DE_DERP046,µg/m3,14.446528414940827
STA.DE_DEHE030,µg/m3,12.329214430703011
STA.DE_DERP001,µg/m3,13.834637258558825
STA.DE_DEBY028,µg/m3,11.658005738880918
STA.DE_DESL017,µg/m3,13.325312954876273
STA.DE_DEBW076,µg/m3,11.678787878787878
STA.DE_DEBW059,µg/m3,11.426829268292684
STA.DE_DEHE032,µg/m3,14.020674039153516
STA.DE_DENW034,µg/m3,13.3930316091954
STA.DE_DESN004,µg/m3,11.354748554913296
STA.DE_DEBW027,µg/m3,12.060688665710185
STA.DE_DEBY052,µg/m3,11.61845050215208
STA.DE_DENI043,µg/m3,11.358262282639886
STA.DE_DEMV024,µg/m3,10.631572871572873
STA.DE_DERP013,µg/m3,7.990243372278978
STA.DE_DENI052,µg/m3,11.234237176470588
STA.DE_DEBW073,µg/m3,14.294252873563217
STA.DE_DEBW112,µg/m3,12.18364418938307
STA.DE_DEHH026,µg/m3,14.60309838472834
STA.DE_DENW208,µg/m3,21.3768981348637
STA.DE_DEBW015,µg/m3,14.979196556671448
STA.DE_DENW064,µg/m3,10.789358680057388
STA.DE_DEHE062,µg/m3,11.95959761563845
STA.DE_DENW021,µg/m3,15.896724386724388
STA.DE_DEBE068,µg/m3,16.070725689404934
STA.DE_DEHE046,µg/m3,10.461944885609755
STA.DE_DEHH015,µg/m3,13.898875
STA.DE_DEBY118,µg/m3,12.61622668579627
STA.DE_DEST103,µg/m3,14.36354447901592
STA.DE_DENW043,µg/m3,15.238925287356322
STA.DE_DEBY035,µg/m3,11.428134863701578
STA.DE_DEHE020,µg/m3,14.685390382812052
STA.DE_DEHE022,µg/m3,13.970651564806312
STA.DE_DERP025,µg/m3,11.123564775599416
STA.DE_DENI042,µg/m3,10.820081107604016
STA.DE_DEBB032,µg/m3,13.738129496402877
STA.DE_DEHB012,µg/m3,13.499885222381636
STA.DE_DEUB005,µg/m3,9.629311334289811
STA.DE_DESN077,µg/m3,15.995464849354375
STA.DE_DENI067,µg/m3,15.298874673850571
STA.DE_DENW067,µg/m3,13.896879483500715
STA.DE_DENW382,µg/m3,17.152915080527087
STA.DE_DEBE056,µg/m3,12.432311046511629
STA.DE_DESL030,µg/m3,15.685796269727405
STA.DE_DEHE112,µg/m3,12.924187925394548
STA.DE_DESH058,µg/m3,15.561620143884891
STA.DE_DEMV031,µg/m3,11.505338129496405
STA.DE_DENW182,µg/m3,17.21215843023256
STA.DE_DENW053,µg/m3,14.224386494252874
STA.DE_DERP014,µg/m3,9.356055568437023
STA.DE_DENW082,µg/m3,17.3981505065123
STA.DE_DESN045,µg/m3,14.80435878962536
STA.DE_DEMV017,µg/m3,12.486982758620693
STA.DE_DEBB053,µg/m3,9.666187050359712
STA.DE_DEBW098,µg/m3,18.95201149425288
STA.DE_DEBW099,µg/m3,19.422238163558102
STA.DE_DEBW118,µg/m3,17.45294964028777
STA.DE_DEBW122,µg/m3,11.76886657101865
STA.DE_DEBW136,µg/m3,18.2428981348637
STA.DE_DEBW147,µg/m3,13.692826398852224
STA.DE_DEBY099,µg/m3,8.523845050215208
STA.DE_DEBY109,µg/m3,9.58858585858586
STA.DE_DEBY110,µg/m3,17.37169540229885
STA.DE_DEBB092,µg/m3,11.889526542324246
STA.DE_DENI011,µg/m3,10.922064711815562
STA.DE_DESN083,µg/m3,13.797606104651164
STA.DE_DEHE135,µg/m3,11.14902469091822
STA.DE_DEBB067,µg/m3,16.52367288378766
STA.DE_DEBW080,µg/m3,14.000430416068866
STA.DE_DEST095,µg/m3,14.9113464
STA.DE_DEBW010,µg/m3,11.54138929088278
STA.DE_DEST105,µg/m3,10.116661113832851
STA.DE_DEBW009,µg/m3,12.270875179340027
STA.DE_DETH095,µg/m3,14.22440668325
STA.DE_DEHB013,µg/m3,13.839554597701149
STA.DE_DENW081,µg/m3,13.893085106382978
STA.DE_DEBB086,µg/m3,13.25251076040172
STA.DE_DEBY021,µg/m3,10.768117816091952
STA.DE_DENW211,µg/m3,16.222896700143473
STA.DE_DESL006,µg/m3,12.026054519368722
STA.DE_DENI038,µg/m3,11.256291383070302
STA.DE_DENI066,µg/m3,14.160995989928056
STA.DE_DESH053,µg/m3,14.137016105417278
STA.DE_DESH057,µg/m3,10.505792805755396
STA.DE_DEBB109,µg/m3,13.30703012912482
STA.DE_DEHE013,µg/m3,13.375796977101864
STA.DE_DEBY001,µg/m3,13.368565279770444
STA.DE_DEMV058,µg/m3,12.935086455331414
STA.DE_DESL012,µg/m3,13.0545035971223
STA.DE_DEST133,µg/m3,13.486069351585016
STA.DE_DEHE045,µg/m3,11.7788050856528
STA.DE_DETH093,µg/m3,12.310644848534483
STA.DE_DEBB110,µg/m3,11.593974175035868
STA.DE_DESH008,µg/m3,10.933856702619416
STA.DE_DENI070,µg/m3,11.588243312590448
STA.DE_DENI054,µg/m3,11.395449582496411
STA.DE_DEST002,µg/m3,10.987672257947978
STA.DE_DETH043,µg/m3,16.72338783527977
STA.DE_DERP045,µg/m3,14.370884992466763
STA.DE_DENW094,µg/m3,15.78421870503597
STA.DE_DESN049,µg/m3,9.24453709198813
STA.DE_DEUB004,µg/m3,9.475652797704448
STA.DE_DESN051,µg/m3,11.388908177905307
STA.DE_DEHE116,µg/m3,19.95509189799708
STA.DE_DEBY006,µg/m3,12.535287356321838
STA.DE_DEHH068,µg/m3,15.390748911465892
STA.DE_DEBW013,µg/m3,13.342158273381294
STA.DE_DENI016,µg/m3,10.34432238163558
STA.DE_DESL020,µg/m3,13.982180774748924
STA.DE_DESL019,µg/m3,11.080581929555896
STA.DE_DEMV021,µg/m3,11.978657817109143
STA.DE_DEBY089,µg/m3,11.310028735632184
STA.DE_DENW095,µg/m3,17.553461206896554
STA.DE_DEST066,µg/m3,11.209823379682996
STA.DE_DETH005,µg/m3,14.597577337202296
STA.DE_DENW181,µg/m3,23.062088952654232
STA.DE_DEMV027,µg/m3,13.25661406025825
STA.DE_DENW134,µg/m3,25.326619799139166
STA.DE_DEBE125,µg/m3,19.091959361393325
STA.DE_DENW405,µg/m3,17.547334293948126
STA.DE_DEBY198,µg/m3,13.434490674318509
STA.DE_DEST134,µg/m3,13.37796525974026
STA.DE_DENW415,µg/m3,16.050470588235292
STA.DE_DENW114,µg/m3,16.533301291248204
STA.DE_DENW080,µg/m3,11.890243902439025
STA.DE_DEMV059,µg/m3,14.496226685796271
STA.DE_DEBB111,µg/m3,10.754310344827584
STA.DE_DENW079,µg/m3,11.828021865889212
STA.DE_DEST028,µg/m3,14.591568939592433
STA.DE_DEUB028,µg/m3,9.778407460545194
STA.DE_DEHH070,µg/m3,14.886260355029584
STA.DE_DEHE160,µg/m3,13.108603323457675
STA.DE_DENW338,µg/m3,19.62293083573487
STA.DE_DENW038,µg/m3,14.533145973154362
STA.DE_DENW074,µg/m3,19.356804411764703
STA.DE_DENI031,µg/m3,10.823762539568346
STA.DE_DEBY009,µg/m3,13.310989956958393
STA.DE_DENW337,µg/m3,17.351082969432312
STA.DE_DENW006,µg/m3,12.057321273516644
STA.DE_DEHE159,µg/m3,11.73660815002886
STA.DE_DEHE001,µg/m3,12.336609395925391
STA.DE_DEBE126,µg/m3,18.533739130434785
STA.DE_DESN091,µg/m3,15.298462536023054
STA.DE_DERP010,µg/m3,13.739948271194969
STA.DE_DERP009,µg/m3,13.542831636117649
STA.DE_DETH009,µg/m3,13.052946407953556
STA.DE_DETH041,µg/m3,13.307137442338597
STA.DE_DEBY007,µg/m3,12.14800573888092
STA.DE_DEBB049,µg/m3,9.406040268456376
STA.DE_DEBE010,µg/m3,14.694273255813954
STA.DE_DEBY200,µg/m3,20.7316
STA.DE_DEHE041,µg/m3,14.49567677908178
STA.DE_DESN130,µg/m3,11.421073381294963
STA.DE_DEBB112,µg/m3,10.751079136690649
STA.DE_DEHE052,µg/m3,8.946208874949784
STA.DE_DENI028,µg/m3,12.106678799139168
STA.DE_DEBY072,µg/m3,8.97232424677188
STA.DE_DERP041,µg/m3,17.658531671882354
STA.DE_DETH072,µg/m3,11.443388958427128
STA.DE_DEBB083,µg/m3,13.218077474892397
STA.DE_DERP007,µg/m3,11.86595546453958
STA.DE_DENW042,µg/m3,14.936195402298852
STA.DE_DEBB063,µg/m3,10.01865136298422
STA.DE_DEST102,µg/m3,22.66851283824208
STA.DE_DEST092,µg/m3,12.898283434356724
STA.DE_DEBY056,µg/m3,12.881104734576756
STA.DE_DEMV007,µg/m3,8.914067547723935
STA.DE_DERP017,µg/m3,9.72476826456556
STA.DE_DENI051,µg/m3,8.297632449339206
STA.DE_DEHE018,µg/m3,11.698501235655376
STA.DE_DENW212,µg/m3,14.552916786226683
STA.DE_DEBB029,µg/m3,12.30703012912482
STA.DE_DEHE043,µg/m3,11.64362146994261
STA.DE_DEUB001,µg/m3,10.958371385083714
STA.DE_DETH011,µg/m3,11.533031429411764
STA.DE_DERP003,µg/m3,16.844790367199412
STA.DE_DEBE069,µg/m3,19.52465892597968
STA.DE_DENW133,µg/m3,18.13998555377207
STA.DE_DENW260,µg/m3,14.04935581061693
STA.DE_DENW259,µg/m3,15.954022955523673
STA.DE_DENI077,µg/m3,9.529460959770114
STA.DE_DEMV004,µg/m3,12.501798561151078
STA.DE_DESN025,µg/m3,17.41000573888092
STA.DE_DERP021,µg/m3,14.206282567083331
STA.DE_DEBB064,µg/m3,12.416666666666666
STA.DE_DEHE044,µg/m3,12.445042204748924
STA.DE_DEHB005,µg/m3,12.745911047345768
STA.DE_DEBY077,µg/m3,12.27857962697274
STA.DE_DEBY188,µg/m3,12.05883787661406
STA.DE_DERP015,µg/m3,9.84041294082232
STA.DE_DEHE024,µg/m3,9.359861103888091
STA.DE_DENW040,µg/m3,14.008141812865496
STA.DE_DEMV012,µg/m3,10.44886167146974
STA.DE_DEBY088,µg/m3,10.005997045790252
STA.DE_DEBW087,µg/m3,9.3974175035868
STA.DE_DEBY063,µg/m3,12.42793400286944
STA.DE_DESL003,µg/m3,13.888805755395682
STA.DE_DETH026,µg/m3,8.9437176125
STA.DE_DENW068,µg/m3,10.885254310344829
STA.DE_DEBY039,µg/m3,11.738054755043228
STA.DE_DEBW046,µg/m3,11.45480631276901
STA.DE_DEBY121,µg/m3,12.31906340057637
STA.DE_DENI075,µg/m3,13.98305925072046
STA.DE_DESN084,µg/m3,13.750394548063127
STA.DE_DETH061,µg/m3,10.010316446623564
STA.DE_DETH020,µg/m3,14.233269288378766
STA.DE_DENW329,µg/m3,21.02005043227666
STA.DE_DEBB068,µg/m3,13.583333333333334
STA.DE_DENW179,µg/m3,14.071820659971303
STA.DE_DENI048,µg/m3,16.350522098995697
STA.DE_DENI059,µg/m3,10.956518456241032
STA.DE_DENI060,µg/m3,9.995049843930635
STA.DE_DENW062,µg/m3,13.376078909612628
STA.DE_DEHB011,µg/m3,16.557113997113998
STA.DE_DENW200,µg/m3,16.359692969870874
STA.DE_DENW189,µg/m3,15.842185471406491
STA.DE_DENI053,µg/m3,12.582812158501442
STA.DE_DEBB054,µg/m3,14.534206695778748
STA.DE_DETH013,µg/m3,12.987796621822095
STA.DE_DETH083,µg/m3,13.50795996497848
STA.DE_DEST089,µg/m3,8.513287838616716
STA.DE_DEST090,µg/m3,13.025348688760808
STA.DE_DEBW084,µg/m3,12.556671449067432
STA.DE_DENI068,µg/m3,14.37804080988024
STA.DE_DEBB066,µg/m3,9.350071736011476
STA.DE_DEHH079,µg/m3,12.406438416422288
STA.DE_DEBW038,µg/m3,12.601004304160687
STA.DE_DEMV022,µg/m3,13.653260869565218
STA.DE_DENW008,µg/m3,16.794420977011495
STA.DE_DEST104,µg/m3,11.539108897694524
STA.DE_DEBW039,µg/m3,11.22340425531915
STA.DE_DEBW029,µg/m3,12.70431654676259
STA.DE_DEBY111,µg/m3,13.0406456241033
STA.DE_DEHB006,µg/m3,15.21900576368876
STA.DE_DEBE063,µg/m3,24.77853410740203
STA.DE_DENW029,µg/m3,13.411464080459773
STA.DE_DEHE061,µg/m3,14.601561368536585
STA.DE_DENI157,µg/m3,13.322809325681494
STA.DE_DEBB045,µg/m3,14.06025824964132
STA.DE_DEBW033,µg/m3,13.459540889526542
STA.DE_DESN075,µg/m3,13.848904530744337
STA.DE_DEHE008,µg/m3,13.742901077406854
